#missing_number - questionoption1: 숫자 간 간격 / questionoption2: 괄호 위치(미지정 시 랜덤) / questionoption3: ascending, descending 지정 가능, 없으면 둘 중 하나 / answerpoint1: 시작 수 세팅 (10=10의 배수, 5=5의 배수..), 없으면 랜덤                                                                                         #operations_with_objects - questionoption2: regroupingtrue시 받아올림,받아내림 강제. regroupingfalse시 받아올림, 받아내림 없음. 없으면 둘 중 하나.                                                                                         #operations_without_objects - questionoption3: vertical시 세로 연산. horizontal시 가로 연산. 없으면 둘 중 하나.                                                                                         #biggest_and_smallest - questionoption1: biggest시 가장 큰 수. smallest시 가장 작은 수.                                                                                         #bigger_and_smaller - questionoption1: bigger시 더 큰 수. smaller시 더 작은 수. / questionoption2: image, number 지정, 없으면 둘 중 하나 / questionoption3: image의 경우 lineup을 기재하면 정렬됨                                                                                         #compare_number_magnitudes - questionoption1: ascending, descending 지정 가능, 없으면 둘 중 하나 / answeroption1: 숫자 간 간격 지정, 없으면 지정하지 않음.                                                                                         #shapes - questionoption1: 질문, 음성 파일 명과 일치해야 함 / answerrange: 항목 중 답변을 하나 선택. 이미지 파일 명과 일치해야 함 / answeroption1 항목 중 보기 선택. 이미지 파일 명과 일치해야 함"											
#level	worksheet	leveltypesequence	type	templatename	questionoption1	questionoption2	questionoption3	questionoption4	questionoption5	answer	answeroption1			
PostTest_1	1	1001, 1001, 1002, 1002, 1003, 1004, 1004, 1005, 1005, 1006												
			532	operations_with_objects	1~9+10~19=?	regroupingfalse				1~20				
			533	operations_drag	1~9+1~9=?		vertical			1~10				
			534	operations_drag	1~10-1~9=?		vertical			1~9				
			535	missing_number_drag	2	4	ascending			1~20	2			
FishTest_6_1	1	611, 612, 613, 614, 615												
			611	operations_drag	10+1~9=?		vertical			11~19				
			612	operations_drag	11~20+1~10=?		vertical			11~19				
			613	missing_number_drag	10	4	descending			1~50	10			
			614	operations_with_objects	1~9+1~9=?	regroupingtrue				1~20				
			615	use_magnitude_symbols	11~50	11~50	Isi tempat kosong.	fill_in_the_blank.m4a						
FishTest_6_2	1	621, 622, 623, 624, 625												
			621	operations_with_objects	1~9+1~9=?					10				
			622	operations_with_objects	1~9+1~9=?	regroupingtrue				11~20				
			623	operations_drag	11~20-1~10=?		vertical			10~20				
			624	operations_drag	11~19-1~9=?	regroupingfalse	vertical			10~18				
			625	compare_number_magnitudes	ascending	Susun nombor dari terkecil hingga terbesar.	order_the_numbers_from_smallest_to_largest.m4a			1~50				
FishTest_7_1	1	711, 712, 713, 714, 715												
			711	missing_number_drag	1	3	ascending			51~100				
			712	missing_number_drag	10	4	ascending			51~100	10			
			713	number_identification						51~100				
			714	operations_with_objects	11~19+1~9=?	regroupingtrue				20				
			715	operations_drag	1~9+1~9=?	regroupingtrue	vertical			10~19				
FishTest_7_2	1	721~722, 723, 724, 725, 726												
			721	biggest_and_smallest	biggest	Yang mana paling besar?	which_is_the_biggest.m4a			51~100				
			722	biggest_and_smallest	smallest	Yang mana paling kecil?	which_is_the_smallest.m4a			51~100				
			723	use_magnitude_symbols	51~100	51~100	Isi tempat kosong.	fill_in_the_blank.m4a						
			724	operations_drag	11~20-10=?		horizontal			1~10				
			725	operations_drag	1~9+1~9=?	regroupingtrue	vertical			11~20				
			726	compare_number_magnitudes	ascending	Susun nombor dari terkecil hingga terbesar.	order_the_numbers_from_smallest_to_largest.m4a			51~99				
FishTest_7_3	1	731, 732, 733, 734~735, 736												
			731	missing_number_drag	10	3	descending			51~100	10			
			732	operations_with_objects	11~19-1~9=?	regroupingtrue				1~10				
			733	operations_drag	11~20-1~9=?	regroupingtrue	vertical			1~19				
			734	operations_drag	20-1~9=?	regroupingtrue	vertical			11~19				
			735	operations_drag	20-11~19=?	regroupingtrue	vertical			1~9				
			736	compare_number_magnitudes	descending	Susun nombor dari terbesar hingga terkecil.	order_the_numbers_from_largest_to_smallest.m4a			71~99				
FishTest_8_1	1	811, 812~813, 814, 815, 816												
			811	missing_number_drag	3	4	ascending			1~20	3			
			812	operations_with_objects	11~19-1~9=?	regroupingtrue				1~9				
			813	operations_drag	11~19-1~9=?	regroupingtrue	vertical			1~9				
			814	operations_with_objects	20-1~9=?	regroupingtrue				11~19				
			815	compare_number_magnitudes	ascending	Susun nombor dari terkecil hingga terbesar.	order_the_numbers_from_smallest_to_largest.m4a			51~99				
			816	word_problem	Di dalam bakul ada 7 biji epal merah dan 2 biji epal hijau. Berapakah jumlah epal di dalam bakul?	en_uk_a1_08.m4a				9				
FishTest_8_2	1	821, 822, 823, 824, 825												
			821	missing_number_drag	2	4	descending			1~10	2			
			822	operations_drag	11~19+11~19=?	regroupingfalse	horizontal			20~30				
			823	operations_drag	20-1~10=?		horizontal			1~10				
			824	compare_number_magnitudes	descending	Susun nombor dari terbesar hingga terkecil.	order_the_numbers_from_largest_to_smallest.m4a			51~99				
			825	word_problem	Ravi ada 2 biji guli. Aini ada 3 biji guli lebih daripada Ravi. Aini ada berapa biji guli?	en_uk_d3_02.m4a				5				
FishTest_8_3	1	831, 832, 833, 834, 835												
			831	compare_number_magnitudes	ascending	Susun nombor dari terkecil hingga terbesar.	order_the_numbers_from_smallest_to_largest.m4a			71~99				
			832	missing_number_drag	2	3	descending			11~30	2			
			833	operations_with_objects	11~19+11~19=?	regroupingtrue				20~40				
			834	operations_drag	21~50-10~20=?	regroupingfalse	vertical			1~40				
			835	word_problem	Ali ada 5 biji epal. Dia makan 2 biji epal. Ali masih ada berapa biji epal?	en_uk_b1_01.m4a				3				
FishTest_9_1	1	911, 912, 913, 914, 915												
			911	use_magnitude_symbols	100, 200, 300, 400, 500, 600, 700, 800, 900	100, 200, 300, 400, 500, 600, 700, 800, 900	Isi tempat kosong.	fill_in_the_blank.m4a						
			912	missing_number_drag	2	4	descending			50~100	2			
			913	operations_drag	11~50+11~50=?	regroupingfalse	vertical			20~50				
			914	operations_drag	11~50-11~50=?	regroupingfalse	vertical			20~50				
			915	word_problem	Di dalam tangki ada 14 ekor ikan. Kavita masukkan 3 ekor ikan lagi ke dalam tangki. Berapakah jumlah ikan di dalam tangki sekarang?	en_uk_a1_04.m4a				17				
FishTest_9_2	1	921, 922, 923, 924, 925												
			921	compare_number_magnitudes	descending	Susun nombor dari terbesar hingga terkecil.	order_the_numbers_from_largest_to_smallest.m4a			51~100				
			922	missing_number_drag	1	4	ascending			100~500				
			923	operations_drag	21~40+11~20=?	regroupingtrue	vertical			30~60				
			924	word_problem	Di meja makan ada 5 biji pinggan. 10 orang dijemput makan. Berapa biji pinggan lagi diperlukan?	en_uk_d3_09.m4a				15				
			925	word_problem	12 ekor kucing duduk di atas pagar. Seekor kucing melompat turun. Berapa ekor kucing yang masih ada di atas pagar?	en_uk_b1_09.m4a				11				
FishTest_9_3	1	931, 932, 933, 934, 935												
			931	missing_number_drag	100	2	ascending			100~900	100			
			932	operations_drag	11~18-1~9=?	regroupingtrue	horizontal			1~9				
			933	operations_drag	21~50-11~30=?	regroupingtrue	vertical			1~40				
			934	word_problem	Mei ada 8 biji oren. Lina ada 4 biji oren. Mereka ada berapa biji oren semuanya?	en_uk_a2_08.m4a				12				
			935	word_problem	Mei berumur 5 tahun. Lina 7 tahun lebih tua daripada Mei. Lina berumur berapa tahun?	en_uk_d4_10.m4a				12				
FishTest_10_1	1	1011~1013, 1014, 1015, 1016, 1017												
			1011	operations_drag	11~99+10, 20, 30, 40, 50, 60, 70, 70, 80=?		horizontal			1~100				
			1012	operations_drag	10, 20, 30, 40, 50, 60, 70, 80+11~99=?		horizontal			1~100				
			1013	operations_drag	11~99-10, 20, 30, 40, 50, 60, 70, 80, 90=?		horizontal			1~100				
			1014	operations_without_objects	2, 3, 4, 5x1~9=?		horizontal			2~45				
			1015	missing_number_drag	10	3	ascending			500~990	10			
			1016	word_problem	Mei ada 9 belon. 6 belon berwarna hijau dan selebihnya berwarna biru. Berapa biji belon berwarna biru?	en_uk_c1_04.m4a				3				
			1017	shapes	what	Apakah bentuk ini?	What_is_this_shape			circle,square,triangle,rectangle	circle,square,triangle,rectangle			
FishTest_10_2	1	1021~1022, 1023, 1024, 1025, 1026												
			1021	missing_number_drag	1	4	descending			100~999				
			1022	missing_number_drag	5	3	ascending			100~999	5			
			1023	operations_drag	31~50+20~50=?	regroupingfalse	vertical			1~100				
			1024	operations_drag	31~50-11~20=?	regroupingfalse	vertical			1~50				
			1025	operations_without_objects	6, 7, 8, 9x1~9=?		horizontal			6~81				
			1026	word_problem	Seorang petani ada 7 pokok betik. Petani itu menanam beberapa pokok betik lagi. Sekarang, petani itu ada 10 pokok betik di kebunnya. Berapakah bilangan pokok betik yang baru ditanam oleh petani itu?	en_uk_e1_04.m4a				3														
FishTest_10_3	1	1031, 1032, 1033, 1034,1035												
			1031	operations_drag	11~30+20~70=?	regroupingtrue	vertical			1~100				
			1032	operations_drag	20~70-11~30=?	regroupingtrue	vertical			1~100				
			1033	missing_number_drag	10	4	descending			100~999	10			
			1034	word_problem	Pasukan tenis ada 12 orang pemain. 6 orang pemain ialah perempuan. Selebihnya ialah lelaki. Berapa orang pemain lelaki?	en_uk_c2_09.m4a				6				
			1035	shapes	what	Apakah bentuk ini?	What_is_this_shape			pentagon,hexagon,parallelogram,trapezoid	pentagon,hexagon,parallelogram,trapezoid
